grviIn,meanRefR,meanRefG,illumR,illumG,blockIdx,sunRoll,sunPitch,sunYaw,camRoll,camPitch,camYaw,grviOut
0.2560600936412811,0.0002676742442417,0.0004333029792178,550.956812,480.270977,19.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1146468073129654
0.2658496797084808,0.0006566594820469,0.0011232206597924,550.956812,480.270977,0.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1022541597485542
0.2627520859241485,0.0006357024540193,0.0010925021488219,550.956812,480.270977,1.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.101825326681137
0.2898188233375549,0.0007022194331511,0.0012438679113984,550.956812,480.270977,2.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1220456883311271
0.2962056696414947,0.0007009609253145,0.0012481354642659,550.956812,480.270977,3.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1291946172714233
0.2985077202320099,0.0006538712768815,0.0011588126653805,550.956812,480.270977,4.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1195698231458664
0.3007818460464477,0.0006123612984083,0.0010805807542055,550.956812,480.270977,5.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1290575563907623
0.2628423571586609,0.0006680371589027,0.0011217652354389,550.956812,480.270977,6.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1111223474144935
0.2757904529571533,0.0006044579786248,0.0010391674004495,550.956812,480.270977,7.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.0993385016918182
0.2671891152858734,0.0006261134403757,0.0010594159830361,550.956812,480.270977,8.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1130972951650619
0.2695142030715942,0.0005956157110631,0.0010045350063592,550.956812,480.270977,9.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1138531193137168
0.191466599702835,0.0005993414088152,0.0009144251816906,550.956812,480.270977,10.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.0649238005280494
